RTFORD WWTP WI US,20040513 04:00,50.0
COOP:475352,MERCER RANGER STATION WI US,20080712 00:00,33.0
COOP:475352,MERCER RANGER STATION WI US,20080712 01:00,70.0
COOP:475352,MERCER RANGER STATION WI US,20080712 11:00,79.0
COOP:475352,MERCER RANGER STATION WI US,20080715 04:00,45.0
COOP:475352,MERCER RANGER STATION WI US,20080715 05:00,57.0
COOP:475352,MERCER RANGER STATION WI US,20080715 07:00,43.0
COOP:475352,MERCER RANGER STATION WI US,20080717 01:00,66.0
COOP:475352,MERCER RANGER STATION WI US,20080717 16:00,67.0
COOP:475352,MERCER RANGER STATION WI US,20080717 17:00,79.0
COOP:475352,MERCER RANGER STATION WI US,20080717 19:00,62.0
COOP:475352,MERCER RANGER STATION WI US,20080725 16:00,46.0
COOP:475352,MERCER RANGER STATION WI US,20080725 20:00,55.0
COOP:475352,MERCER RANGER STATION WI US,20080729 09:00,76.0
COOP:475352,MERCER RANGER STATION WI US,20080730 03:00,43.0
COOP:475352,MERCER RANGER STATION WI US,20080801 01:00,83.0
COOP:475352,MERCER RANGER STATION WI US,20080801 07:00,75.0
COOP:475352,MERCER RANGER STATION WI US,20080803 17:00,44.0
COOP:475352,MERCER RANGER STATION WI US,20080806 22:00,39.0
COOP:475352,MERCER RANGER STATION WI US,20080816 18:00,43.0
COOP:475352,MERCER RANGER STATION WI US,20080822 11:00,51.0
COOP:475352,MERCER RANGER STATION WI US,20080828 02:00,65.0
COOP:475352,MERCER RANGER STATION WI US,20080828 03:00,34.0
COOP:475352,MERCER RANGER STATION WI US,20080829 14:00,32.0
COOP:475352,MERCER RANGER STATION WI US,20080901 01:00,79.0
COOP:475352,MERCER RANGER STATION WI US,20080902 16:00,32.0
COOP:475352,MERCER RANGER STATION WI US,20080902 17:00,91.0
COOP:475352,MERCER RANGER STATION WI US,20080906 00:00,79.0
COOP:475352,MERCER RANGER STATION WI US,20080907 00:00,43.0
COOP:475352,MERCER RANGER STATION WI US,20080911 13:00,36.0
COOP:475352,MERCER RANGER STATION WI US,20080911 14:00,32.0
COOP:475352,MERCER RANGER STATION WI US,20080911 20:00,53.0
COOP:475352,MERCER RANGER STATION WI US,20080913 15:00,86.0
COOP:475352,MERCER RANGER STATION WI US,20080913 16:00,32.0
COOP:475352,MERCER RANGER STATION WI US,20080913 17:00,43.0
COOP:475352,MERCER RANGER STATION WI US,20080913 18:00,75.0
COOP:475352,MERCER RANGER STATION WI US,20080913 19:00,74.0
COOP:475352,MERCER RANGER STATION WI US,20080913 20:00,83.0
COOP:475352,MERCER RANGER STATION WI US,20080914 18:00,64.0
COOP:475352,MERCER RANGER STATION WI US,20080924 02:00,84.0
COOP:475352,MERCER RANGER STATION WI US,20080924 03:00,63.0
COOP:475352,MERCER RANGER STATION WI US,20080924 04:00,54.0
COOP:475352,MERCER RANGER STATION WI US,20080924 13:00,46.0
COOP:475352,MERCER RANGER STATION WI US,20080927 02:00,92.0
COOP:475352,MERCER RANGER STATION WI US,20080927 03:00,35.0
COOP:475352,MERCER RANGER STATION WI US,20080927 04:00,76.0
COOP:475352,MERCER RANGER STATION WI US,20080929 07:00,88.0
COOP:475352,MERCER RANGER STATION WI US,20081001 01:00,53.0
COOP:475352,MERCER RANGER STATION WI US,20081002 04:00,52.0
COOP:475352,MERCER RANGER STATION WI US,20081002 07:00,63.0
COOP:475352,MERCER RANGER STATION WI US,20081006 08:00,78.0
COOP:475352,MERCER RANGER STATION WI US,20081006 09:00,67.0
COOP:475352,MERCER RANGER STATION WI US,20081006 11:00,55.0
COOP:475352,MERCER RANGER STATION WI US,20081006 12:00,38.0
COOP:475352,MERCER RANGER STATION WI US,20081007 23:00,90.0
COOP:475352,MERCER RANGER STATION WI US,20081008 00:00,76.0
COOP:475352,MERCER RANGER STATION WI US,20081008 02:00,41.0
COOP:475352,MERCER RANGER STATION WI US,20081009 13:00,78.0
COOP:475352,MERCER RANGER STATION WI US,20081013 22:00,85.0
COOP:475352,MERCER RANGER STATION WI US,20081020 03:00,85.0
COOP:475352,MERCER RANGER STATION WI US,20081024 14:00,82.0
COOP:475352,MERCER RANGER STATION WI US,20081024 17:00,52.0
COOP:475352,MERCER RANGER STATION WI US,20081024 19:00,71.0
COOP:475352,MERCER RANGER STATION WI US,20081024 23:00,89.0
COOP:475352,MERCER RANGER STATION WI US,20081025 02:00,90.0
COOP:475352,MERCER RANGER STATION WI US,20081025 05:00,69.0
COOP:475352,MERCER RANGER STATION WI US,20081025 08:00,35.0
COOP:475352,MERCER RANGER STATION WI US,20081026 10:00,46.0
COOP:475352,MERCER RANGER STATION WI US,20081026 13:00,49.0
COOP:475352,MERCER RANGER STATION WI US,20081026 19:00,85.0
COOP:475352,MERCER RANGER STATION WI US,20081026 21:00,77.0
COOP:475352,MERCER RANGER STATION WI US,20081026 23:00,34.0
COOP:475352,MERCER RANGER STATION WI US,20081027 05:00,70.0
COOP:475352,MERCER RANGER STATION WI US,20081027 09:00,46.0
COOP:475352,MERCER RANGER STATION WI US,20081027 14:00,38.0
COOP:475352,MERCER RANGER STATION WI US,20081027 19:00,81.0
COOP:475352,MERCER RANGER STATION WI US,20081101 01:00,18.0
COOP:475352,MERCER RANGER STATION WI US,20081105 22:00,14.0
COOP:475352,MERCER RANGER STATION WI US,20081106 17:00,23.0
COOP:475352,MERCER RANGER STATION WI US,20081107 06:00,19.0
COOP:475352,MERCER RANGER STATION WI US,20081108 01:00,6.0
COOP:475352,MERCER RANGER STATION WI US,20081108 05:00,20.0
COOP:475352,MERCER RANGER STATION WI US,20081108 08:00,32.0
COOP:475352,MERCER RANGER STATION WI US,20081108 19:00,15.0
COOP:475352,MERCER RANGER STATION WI US,20081109 07:00,7.0
COOP:475352,MERCER RANGER STATION WI US,20081112 04:00,3.0
COOP:475352,MERCER RANGER STATION WI US,20081112 09:00,0.0
COOP:475352,MERCER RANGER STATION WI US,20081113 08:00,24.0
COOP:475352,MERCER RANGER STATION WI US,20081113 10:00,10.0
COOP:475352,MERCER RANGER STATION WI US,20081117 09:00,29.0
COOP:475352,MERCER RANGER STATION WI US,20081117 10:00,24.0
COOP:475352,MERCER RANGER STATION WI US,20081117 13:00,27.0
COOP:475352,MERCER RANGER STATION WI US,20081120 20:00,10.0
COOP:475352,MERCER RANGER STATION WI US,20081122 12:00,31.0
COOP:475352,MERCER RANGER STATION WI US,20081125 14:00,11.0
COOP:475352,MERCER RANGER STATION WI US,20081127 20:00,8.0
COOP:475352,MERCER RANGER STATION WI US,20081201 01:00,30.0
COOP:475352,MERCER RANGER STATION WI US,20081205 22:00,4.0
COOP:475352,MERCER RANGER STATION WI US,20081206 11:00,32.0
COOP:475352,MERCER RANGER STATION WI US,20081207 21:00,30.0
COOP:475352,MERCER RANGER STATION WI US,20081209 14:00,21.0
COOP:475352,MERCER RANGER STATION WI US,20081210 19:00,6.0
COOP:475352,MERCER RANGER STATION WI US,20081214 03:00,27.0
COOP:475352,MERCER RANGER STATION WI US,20081214 08:00,16.0
COOP:475352,MERCER RANGER STATION WI US,20081214 11:00,20.0
COOP:475352,MERCER RANGER STATION WI US,20081214 14:00,17.0
COOP:475352,MERCER RANGER STATION WI US,20081215 13:00,14.0
COOP:475352,MERCER RANGER STATION WI US,20081220 18:00,21.0
COOP:475352,MERCER RANGER STATION WI US,20081220 19:00,20.0
COOP:475352,MERCER RANGER STATION WI US,20081221 09:00,0.0
COOP:475352,MERCER RANGER STATION WI US,20081221 14:00,21.0
COOP:475352,MERCER RANGER STATION WI US,20081223 07:00,20.0
COOP:475352,MERCER RANGER STATION WI US,20081223 15:00,18.0
COOP:475352,MERCER RANGER STATION WI US,20081226 01:00,19.0
COOP:475352,MERCER RANGER STATION WI US,20081226 02:00,11.0
COOP:475352,MERCER RANGER STATION WI US,20081226 22:00,20.0
COOP:475352,MERCER RANGER STATION WI US,20090101 01:00,29.0
COOP:475352,MERCER RANGER STATION WI US,20090101 19:00,16.0
COOP:475352,MERCER RANGER STATION WI US,20090103 21:00,24.0
COOP:475352,MERCER RANGER STATION WI US,20090103 23:00,11.0
COOP:475352,MERCER RANGER STATION WI US,20090104 01:00,3.0
COOP:475352,MERCER RANGER STATION WI US,20090104 05:00,23.0
COOP:475352,MERCER RANGER STATION WI US,20090117 05:00,0.0
COOP:475352,MERCER RANGER STATION WI US,20090117 07:00,32.0
COOP:475352,MERCER RANGER STATION WI US,20090119 12:00,32.0
COOP:475352,MERCER RANGER STATION WI US,20090120 08:00,11.0
COOP:475352,MERCER RANGER STATION WI US,20090201 01:00,19.0
COOP:475352,MERCER RANGER STATION WI US,20090202 09:00,15.0
COOP:475352,MERCER RANGER STATION WI US,20090301 00:00,62.0
COOP:475352,MERCER RANGER STATION WI US,20090301 01:00,32.0
COOP:475352,MERCER RANGER STATION WI US,20090401 00:00,86.0
COOP:475352,MERCER RANGER STATION WI US,20090401 01:00,44.0
COOP:475352,MERCER RANGER STATION WI US,20090501 00:00,51.0
COOP:475352,MERCER RANGER STATION WI US,20090501 01:00,88.0
COOP:475352,MERCER RANGER STATION WI US,20090601 00:00,45.0
COOP:475352,MERCER RANGER STATION WI US,20090601 01:00,76.0
COOP:475352,MERCER RANGER STATION WI US,20090602 13:00,40.0
COOP:475352,MERCER RANGER STATION WI US,20090606 21:00,72.0
COOP:475352,MERCER RANGER STATION WI US,20090607 01:00,66.0
COOP:475352,MERCER RANGER STATION WI US,20090607 04:00,85.0
COOP:475352,MERCER RANGER STATION WI US,20090608 12:00,66.0
COOP:475352,MERCER RANGER STATION WI US,20090608 14:00,65.0
COOP:475352,MERCER RANGER STATION WI US,20090608 15:00,57.0
COOP:475352,MERCER RANGER STATION WI US,20090608 17:00,62.0
COOP:475352,MERCER RANGER STATION WI US,20090611 12:00,34.0
COOP:475352,MERCER RANGER STATION WI US,20090619 10:00,86.0
COOP:475352,MERCER RANGER STATION WI US,20090620 15:00,84.0
COOP:475352,MERCER RANGER STATION WI US,20090622 12:00,87.0
COOP:475352,MERCER RANGER STATION WI US,20090627 11:00,85.0
COOP:475352,MERCER RANGER STATION WI US,20090627 12:00,44.0
COOP:475352,MERCER RANGER STATION WI US,20090627 14:00,60.0
COOP:475352,MERCER RANGER STATION WI US,20090628 19:00,33.0
COOP:475352,MERCER RANGER STATION WI US,20090629 11:00,78.0
COOP:475352,MERCER RANGER STATION WI US,20090701 01:00,54.0
COOP:475352,MERCER RANGER STATION WI US,20090701 08:00,48.0
COOP:475352,MERCER RANGER STATION WI US,20090710 04:00,32.0
COOP:475352,MERCER RANGER STATION WI US,20090710 19:00,75.0
COOP:475352,MERCER RANGER STATION WI US,20090714 16:00,77.0
COOP:475352,MERCER RANGER STATION WI US,20090714 17:00,65.0
COOP:475352,MERCER RANGER STATION WI US,20090714 22:00,85.0
COOP:475352,MERCER RANGER STATION WI US,20090715 00:00,71.0
COOP:475352,MERCER RANGER STATION WI US,20090715 01:00,37.0
COOP:475352,MERCER RANGER STATION WI US,20090717 09:00,48.0
COOP:475352,MERCER RANGER STATION WI US,20090721 22:00,86.0
COOP:475352,MERCER RANGER STATION WI US,20090721 23:00,73.0
COOP:475352,MERCER RANGER STATION WI US,20090722 03:00,68.0
COOP:475352,MERCER RANGER STATION WI US,20090725 11:00,50.0
COOP:475352,MERCER RANGER STATION WI US,20090730 15:00,72.0
COOP:475352,MERCER RANGER STATION WI US,20090730 19:00,92.0
COOP:475352,MERCER RANGER STATION WI US,20090731 09:00,62.0
COOP:475352,MERCER RANGER STATION WI US,20090801 00:00,78.0
COOP:475352,MERCER RANGER STATION WI US,20090801 01:00,80.0
COOP:475352,MERCER RANGER STATION WI US,20090802 12:00,63.0
COOP:475352,MERCER RANGER STATION WI US,20090803 00:00,72.0
COOP:475352,MERCER RANGER STATION WI US,20090808 04:00,72.0
COOP:475352,MERCER RANGER STATION WI US,20090808 05:00,70.0
COOP:475352,MERCER RANGER STATION WI US,20090816 03:00,63.0
COOP:475352,MERCER RANGER STATION WI US,20090816 04:00,55.0
COOP:475352,MERCER RANGER STATION WI US,20090816 18:00,59.0
COOP:475352,MERCER RANGER STATION WI US,20090819 22:00,55.0
COOP:475352,MERCER RANGER STATION WI US,20090820 11:00,82.0
COOP:475352,MERCER RANGER STATION WI US,20090820 13:00,35.0
COOP:475352,MERCER RANGER STATION WI US,20090820 14:00,86.0
COOP:475352,MERCER RANGER STATION WI US,20090820 16:00,48.0
COOP:475352,MERCER RANGER STATION WI US,20090820 22:00,39.0
COOP:475352,MERCER RANGER STATION WI US,20090820 23:00,38.0
COOP:475352,MERCER RANGER STATION WI US,20090821 17:00,52.0
COOP:475352,MERCER RANGER STATION WI US,20090825 10:00,55.0
COOP:475352,MERCER RANGER STATION WI US,20090826 18:00,65.0
COOP:475352,MERCER RANGER STATION WI US,20090828 05:00,68.0
COOP:475352,MERCER RANGER STATION WI US,20090828 06:00,62.0
COOP:475352,MERCER RANGER STATION WI US,20090828 07:00,36.0
COOP:475352,MERCER RANGER STATION WI US,20090828 09:00,76.0
COOP:475352,MERCER RANGER STATION WI US,20090828 14:00,68.0
COOP:475352,MERCER RANGER STATION WI US,20090830 21:00,83.0
COOP:475352,MERCER RANGER STATION WI US,20090831 16:00,70.0
COOP:475352,MERCER RANGER STATION WI US,20090901 01:00,41.0
COOP:475352,MERCER RANGER STATION WI US,20090926 02:00,63.0
COOP:475352,MERCER RANGER STATION WI US,20090927 17:00,76.0
COOP:475352,MERCER RANGER STATION WI US,20090927 19:00,33.0
COOP:475352,MERCER RANGER STATION WI US,20090927 20:00,51.0
COOP:475352,MERCER RANGER STATION WI US,20090928 06:00,76.0
COOP:475352,MERCER RANGER STATION WI US,20090928 08:00,35.0
COOP:475352,MERCER RANGER STATION WI US,20090928 09:00,85.0
COOP:475352,MERCER RANGER STATION WI US,20090928 11:00,59.0
COOP:475352,MERCER RANGER STATION WI US,20090928 12:00,88.0
COOP:475352,MERCER RANGER STATION WI US,20090929 04:00,86.0
COOP:475352,MERCER RANGER STATION WI US,20091001 01:00,61.0
COOP:475352,MERCER RANGER STATION WI US,20091002 07:00,49.0
COOP:475352,MERCER RANGER STATION WI US,20091002 08:00,59.0
COOP:475352,MERCER RANGER STATION WI US,20091002 09:00,50.0
COOP:475352,MERCER RANGER STATION WI US,20091002 10:00,66.0
COOP:475352,MERCER RANGER STATION WI US,20091002 11:00,83.0
COOP:475352,MERCER RANGER STATION WI US,20091002 12:00,44.0
COOP:475352,MERCER RANGER STATION WI US,20091002 15:00,66.0
COOP:475352,MERCER RANGER STATION WI US,20091003 00:00,38.0
COOP:475352,MERCER RANGER STATION WI US,20091004 05:00,34.0
COOP:475352,MERCER RANGER STATION WI US,20091004 19:00,51.0
COOP:475352,MERCER RANGER STATION WI US,20091006 03:00,77.0
COOP:475352,MERCER RANGER STATION WI US,20091006 09:00,32.0
COOP:475352,MERCER RANGER STATION WI US,20091006 10:00,53.0
COOP:475352,MERCER RANGER STATION WI US,20091006 12:00,71.0
COOP:475352,MERCER RANGER STATION WI US,20091006 13:00,47.0
COOP:475352,MERCER RANGER STATION WI US,20091006 14:00,56.0
COOP:475352,MERCER RANGER STATION WI US,20091006 15:00,77.0
COOP:475352,MERCER RANGER STATION WI US,20091006 16:00,32.0
COOP:475352,MERCER RANGER STATION WI US,20091006 17:00,75.0
COOP:475352,MERCER RANGER STATION WI US,20091006 19:00,65.0
COOP:475352,MERCER RANGER STATION WI US,20091006 21:00,80.0
COOP:475352,MERCER RANGER STATION WI US,20091007 11:00,81.0
COOP:475352,MERCER RANGER STATION WI US,20091021 12:00,78.0
COOP:475352,MERCER RANGER STATION WI US,20091021 13:00,42.0
COOP:475352,MERCER RANGER STATION WI US,20091021 15:00,78.0
COOP:475352,MERCER RANGER STATION WI US,20091021 18:00,92.0
COOP:475352,MERCER RANGER STATION WI US,20091023 19:00,32.0
COOP:475352,MERCER RANGER STATION WI US,20091024 00:00,69.0
COOP:475352,MERCER RANGER STATION WI US,20091024 01:00,68.0
COOP:475352,MERCER RANGER STATION WI US,20091026 17:00,66.0
COOP:475352,MERCER RANGER STATION WI US,20091026 18:00,76.0
COOP:475352,MERCER RANGER STATION WI US,20091030 14:00,79.0
COOP:475352,MERCER RANGER STATION WI US,20091101 01:00,5.0
COOP:475352,MERCER RANGER STATION WI US,20091102 16:00,17.0
COOP:475352,MERCER RANGER STATION WI US,20091119 07:00,4.0
COOP:475352,MERCER RANGER STATION WI US,20091201 00:00,10.0
COOP:475352,MERCER RANGER STATION WI US,20091201 01:00,32.0
COOP:475352,MERCER RANGER STATION WI US,20091206 07:00,6.0
COOP:475352,MERCER RANGER STATION WI US,20091209 07:00,12.0
COOP:475352,MERCER RANGER STATION WI US,20091209 19:00,5.0
COOP:475352,MERCER RANGER STATION WI US,20091213 09:00,19.0
COOP:475352,MERCER RANGER STATION WI US,20091214 09:00,24.0
COOP:475352,MERCER RANGER STATION WI US,20091224 10:00,29.0
COOP:475352,MERCER RANGER STATION WI US,20091224 23:00,11.0
COOP:475352,MERCER RANGER STATION WI US,20091226 01:00,6.0
COOP:475352,MERCER RANGER STATION WI US,20091226 03:00,28.0
COOP:475352,MERCER RANGER STATION WI US,20100101 01:00,8.0
COOP:475352,MERCER RANGER STATION WI US,20100105 09:00,13.0
COOP:475352,MERCER RANGER STATION WI US,20100117 13:00,0.0
COOP:475352,MERCER RANGER STATION WI US,20100121 15:00,19.0
COOP:475352,MERCER RANGER STATION WI US,20100124 11:00,21.0
COOP:475352,MERCER RANGER STATION WI US,20100124 13:00,14.0
COOP:475352,MERCER RANGER STATION WI US,20100124 14:00,14.0
COOP:475352,MERCER RANGER STATION WI US,20100124 23:00,15.0
COOP:475352,MERCER RANGER STATION WI US,20100130 16:00,10.0
COOP:475352,MERCER RANGER STATION WI US,20100201 01:00,16.0
COOP:475352,MERCER RANGER STATION WI US,20100207 09:00,15.0
COOP:475352,MERCER RANGER STATION WI US,20100217 09:00,6.0
COOP:475352,MERCER RANGER STATION WI US,20100301 01:00,87.0
COOP:475352,MERCER RANGER STATION WI US,20100302 17:00,61.0
COOP:475352,MERCER RANGER STATION WI US,20100314 13:00,81.0
COOP:475352,MERCER RANGER STATION WI US,20100401 01:00,49.0
COOP:475352,MERCER RANGER STATION WI US,20100403 12:00,54.0
COOP:475352,MERCER RANGER STATION WI US,20100403 13:00,64.0
COOP:475352,MERCER RANGER STATION WI US,20100415 04:00,36.0
COOP:475352,MERCER RANGER STATION WI US,20100415 05:00,88.0
COOP:475352,MERCER RANGER STATION WI US,20100415 06:00,40.0
COOP:475352,MERCER RANGER STATION WI US,20100415 07:00,36.0
COOP:475352,MERCER RANGER STATION WI US,20100430 14:00,71.0
COOP:475352,MERCER RANGER STATION WI US,20100501 00:00,35.0
COOP:475352,MERCER RANGER STATION WI US,20100501 01:00,64.0
COOP:475352,MERCER RANGER STATION WI US,20100504 23:00,51.0
COOP:475352,MERCER RANGER STATION WI US,20100505 11:00,47.0
COOP:475352,MERCER RANGER STATION WI US,20100507 15:00,79.0
COOP:475352,MERCER RANGER STATION WI US,20100507 16:00,33.0
COOP:475352,MERCER RANGER STATION WI US,20100507 20:00,65.0
COOP:475352,MERCER RANGER STATION WI US,20100507 23:00,34.0
COOP:475352,MERCER RANGER STATION WI US,20100508 02:00,79.0
COOP:475352,MERCER RANGER STATION WI US,20100508 12:00,86.0
COOP:475352,MERCER RANGER STATION WI US,20100510 00:00,92.0
COOP:475352,MERCER RANGER STATION WI US,20100511 17:00,78.0
COOP:475352,MERCER RANGER STATION WI US,20100511 21:00,35.0
COOP:475352,MERCER RANGER STATION WI US,20100513 02:00,33.0
COOP:475352,MERCER RANGER STATION WI US,20100513 08:00,36.0
COOP:475352,MERCER RANGER STATION WI US,20100513 09:00,61.0
COOP:475352,MERCER RANGER STATION WI US,20100513 14:00,57.0
COOP:475352,MERCER RANGER STATION WI US,20100513 15:00,39.0
COOP:475352,MERCER RANGER STATION WI US,20100514 00:00,84.0
COOP:475352,MERCER RANGER STATION WI US,20100515 13:00,55.0
COOP:475352,MERCER RANGER STATION WI US,20100525 15:00,52.0
COOP:475352,MERCER RANGER STATION WI US,20100526 02:00,47.0
COOP:475352,MERCER RANGER STATION WI US,20100526 09:00,85.0
COOP:475352,MERCER RANGER STATION WI US,20100527 02:00,56.0
COOP:475352,MERCER RANGER STATION WI US,20100531 00:00,83.0
COOP:475352,MERCER RANGER STATION WI US,20100601 01:00,83.0
COOP:475352,MERCER RANGER STATION WI US,20100601 21:00,89.0
COOP:475352,MERCER RANGER STATION WI US,20100601 22:00,56.0
COOP:475352,MERCER RANGER STATION WI US,20100604 09:00,87.0
COOP:475352,MERCER RANGER STATION WI US,20100604 10:00,32.0
COOP:475352,MERCER RANGER STATION WI US,20100604 11:00,54.0
COOP:475352,MERCER RANGER STATION WI US,20100604 12:00,77.0
COOP:475352,MERCER RANGER STATION WI US,20100604 13:00,63.0
COOP:475352,MERCER RANGER STATION WI US,20100604 15:00,80.0
COOP:475352,MERCER RANGER STATION WI US,20100605 21:00,49.0
COOP:475352,MERCER RANGER STATION WI US,20100608 14:00,48.0
COOP:475352,MERCER RANGER STATION WI US,20100608 16:00,73.0
COOP:475352,MERCER RANGER STATION WI US,20100608 17:00,85.0
COOP:475352,MERCER RANGER STATION WI US,20100608 18:00,69.0
COOP:475352,MERCER RANGER STATION WI US,20100608 19:00,62.0
COOP:475352,MERCER RANGER STATION WI US,20100608 20:00,88.0
COOP:475352,MERCER RANGER STATION WI US,20100608 21:00,53.0
COOP:475352,MERCER RANGER STATION WI US,20100608 22:00,79.0
COOP:475352,MERCER RANGER STATION WI US,20100609 14:00,39.0
COOP:475352,MERCER RANGER STATION WI US,20100611 09:00,47.0
COOP:475352,MERCER RANGER STATION WI US,20100611 10:00,56.0
COOP:475352,MERCER RANGER STATION WI US,20100611 11:00,38.0
COOP:475352,MERCER RANGER STATION WI US,20100611 12:00,62.0
COOP:475352,MERCER RANGER STATION WI US,20100611 15:00,63.0
COOP:475352,MERCER RANGER STATION WI US,20100612 20:00,38.0
COOP:475352,MERCER RANGER STATION WI US,20100615 08:00,52.0
COOP:475352,MERCER RANGER STATION WI US,20100615 09:00,43.0
COOP:475352,MERCER RANGER STATION WI US,20100616 00:00,41.0
COOP:475352,MERCER RANGER STATION WI US,20100620 15:00,71.0
COOP:475352,MERCER RANGER STATION WI US,20100621 14:00,59.0
COOP:475352,MERCER RANGER STATION WI US,20100621 15:00,92.0
COOP:475352,MERCER RANGER STATION WI US,20100621 16:00,34.0
COOP:475352,MERCER RANGER STATION WI US,20100621 17:00,67.0
COOP:475352,MERCER RANGER STATION WI US,20100621 18:00,65.0
COOP:475352,MERCER RANGER STATION WI US,20100621 19:00,59.0
COOP:475352,MERCER RANGER STATION WI US,20100621 20:00,53.0
COOP:475352,MERCER RANGER STATION WI US,20100622 11:00,32.0
COOP:475352,MERCER RANGER STATION WI US,20100623 06:00,88.0
COOP:475352,MERCER RANGER STATION WI US,20100623 07:00,53.0
